date,opponent,pitcher,batterHand,battersFaced,velocity,pitchType,location,swing,miss
5/30/2024,Danville,Driscoll,L,6,86,FB,12,0,0
5/30/2024,Danville,Driscoll,L,6,81,FB,4,0,0
5/30/2024,Danville,Driscoll,L,6,85,FB,7,0,0
5/30/2024,Danville,Driscoll,L,6,86,FB,5,1,0
5/30/2024,Danville,Driscoll,L,6,77,CH,10,0,0
5/30/2024,Danville,Driscoll,L,6,82,FB,13,0,0
5/30/2024,Danville,Mizener,R,1,87,FB,2,1,0
5/30/2024,Danville,Mizener,R,2,54,CB,5,1,0
5/30/2024,Danville,Mizener,R,3,75,SL,13,1,1
5/30/2024,Danville,Mizener,R,3,72,SL,5,0,0
5/30/2024,Danville,Mizener,R,3,,FB,13,0,0
5/30/2024,Danville,Mizener,R,3,79,FB,13,0,0
5/30/2024,Danville,Mizener,R,3,69,CH,5,1,0
5/30/2024,Danville,Mizener,R,4,72,CB,8,0,0
5/30/2024,Danville,Mizener,R,4,,FB,12,0,0
5/30/2024,Danville,Mizener,R,4,80,FB,10,0,0
5/30/2024,Danville,Mizener,R,4,82,FB,1,1,0
5/30/2024,Danville,Mizener,L,5,73,CH,12,0,0
5/30/2024,Danville,Mizener,L,5,80,FB,8,1,0
5/30/2024,Danville,Mizener,R,6,,FB,13,0,0
5/30/2024,Danville,Mizener,R,6,70,SL,4,1,0
5/30/2024,Danville,Mizener,L,7,74,CH,7,1,1
5/30/2024,Danville,Mizener,L,7,75,CH,5,0,0
5/30/2024,Danville,Mizener,L,7,79,FB,13,0,0
5/30/2024,Danville,Mizener,L,7,75,CH,12,0,0
5/30/2024,Danville,Mizener,L,7,76,FB,12,0,0
5/30/2024,Danville,Mizener,L,7,74,CH,13,0,0
5/30/2024,Danville,Mizener,R,8,,FB,1,0,0
5/30/2024,Danville,Mizener,R,8,,FB,10,1,1
5/30/2024,Danville,Mizener,R,8,84,FB,11,0,0
5/30/2024,Danville,Mizener,R,8,,CB,9,1,1
5/30/2024,Danville,Mizener,L,9,82,FB,10,0,0
5/30/2024,Danville,Mizener,L,9,,FB,13,0,0
5/30/2024,Danville,Mizener,L,9,83,FB,4,1,0
5/30/2024,Danville,Mizener,L,9,72,SL,6,0,0
5/30/2024,Danville,Mizener,L,9,73,CB,8,0,0
5/30/2024,Danville,Mizener,R,10,72,CB,9,0,0
5/30/2024,Danville,Mizener,R,10,72,SL,13,0,0
5/30/2024,Danville,Mizener,R,10,82,FB,11,0,0
5/30/2024,Danville,Mizener,R,10,,CB,10,0,0
5/30/2024,Danville,Mizener,R,10,82,FB,2,1,0
5/30/2024,Danville,Mizener,R,11,68,CH,12,0,0
5/30/2024,Danville,Mizener,R,11,80,FB,10,0,0
5/30/2024,Danville,Mizener,R,11,74,SL,5,1,1
5/30/2024,Danville,Mizener,R,11,71,CH,13,0,0
5/30/2024,Danville,Mizener,R,11,82,FB,8,0,0
5/30/2024,Danville,Mizener,R,11,,FB,13,0,0
5/30/2024,Danville,Mizener,R,12,79,FB,12,0,0
5/30/2024,Danville,Mizener,R,12,73,SL,13,0,0
5/30/2024,Danville,Mizener,R,12,66,CB,12,0,0
5/31/2024,Burlington,McCray,R,1,71,CH,12,0,0
5/31/2024,Burlington,McCray,R,1,75,SL,10,0,0
5/31/2024,Burlington,McCray,R,1,,FB,4,1,0
5/31/2024,Burlington,McCray,R,1,,FB,7,1,0
5/31/2024,Burlington,McCray,R,1,70,SL,13,0,0
5/31/2024,Burlington,McCray,R,1,73,CB,12,0,0
5/31/2024,Burlington,McCray,R,2,,FB,12,0,0
5/31/2024,Burlington,McCray,R,2,,FB,4,1,0
5/31/2024,Burlington,McCray,R,2,74,CB,6,0,0
5/31/2024,Burlington,McCray,R,2,,FB,4,1,0
5/31/2024,Burlington,McCray,L,3,81,FB,6,1,1
5/31/2024,Burlington,McCray,L,3,82,FB,6,0,0
5/31/2024,Burlington,McCray,L,3,81,FB,6,0,0
5/31/2024,Burlington,McCray,L,4,77,CH,4,0,0
5/31/2024,Burlington,McCray,L,4,79,FB,7,0,0
5/31/2024,Burlington,McCray,L,4,,CH,12,1,0
5/31/2024,Burlington,McCray,L,4,75,SL,4,0,0
5/31/2024,Burlington,McCray,R,5,,FB,10,1,0
5/31/2024,Burlington,McCray,R,6,,FB,6,0,0
5/31/2024,Burlington,McCray,R,6,80,FB,8,0,0
5/31/2024,Burlington,McCray,R,6,,SL,13,0,0
5/31/2024,Burlington,McCray,R,6,,CH,8,1,0
5/31/2024,Burlington,McCray,R,6,72,CB,13,0,0
5/31/2024,Burlington,McCray,R,6,68,CB,13,0,0
5/31/2024,Burlington,McCray,R,6,74,CH,9,0,0
6/4/2024,High Point,Hanley,R,1,77,FB,13,0,0
6/4/2024,High Point,Hanley,R,1,74,FB,6,1,0
6/4/2024,High Point,Hanley,R,1,79,FB,12,0,0
6/4/2024,High Point,Hanley,R,1,75,CH,1,1,1
6/4/2024,High Point,Hanley,R,1,82,FB,3,1,0
6/4/2024,High Point,Hanley,R,1,65,CB,8,0,0
6/4/2024,High Point,Hanley,L,2,67,SL,5,1,0
6/4/2024,High Point,Hanley,R,3,,SL,12,0,0
6/4/2024,High Point,Hanley,R,3,79,FB,11,0,0
6/4/2024,High Point,Hanley,R,3,75,CH,6,0,0
6/4/2024,High Point,Hanley,R,3,,FB,4,1,0
6/4/2024,High Point,Hanley,R,3,,CB,6,1,0
6/4/2024,High Point,Hanley,R,3,75,CH,6,1,1
5/31/2024,Burlington,Hanley,L,1,71,CH,12,0,0
5/31/2024,Burlington,Hanley,L,1,77,FB,12,0,0
5/31/2024,Burlington,Hanley,L,1,81,FB,8,0,0
5/31/2024,Burlington,Hanley,L,1,79,FB,8,0,0
5/31/2024,Burlington,Hanley,L,1,79,FB,11,1,0
5/31/2024,Burlington,Hanley,L,1,70,SL,12,0,0
5/31/2024,Burlington,Hanley,L,1,80,FB,4,0,0
5/31/2024,Burlington,Hanley,R,2,82,FB,13,0,0
5/31/2024,Burlington,Hanley,R,2,81,FB,10,0,0
5/31/2024,Burlington,Hanley,R,2,81,FB,13,0,0
5/31/2024,Burlington,Hanley,R,2,81,FB,4,0,0
5/31/2024,Burlington,Hanley,R,2,78,FB,1,0,0
5/31/2024,Burlington,Hanley,R,2,80,FB,3,1,0
5/31/2024,Burlington,Hanley,R,3,81,FB,11,0,0
5/31/2024,Burlington,Hanley,R,3,79,FB,13,0,0
5/31/2024,Burlington,Hanley,R,3,81,FB,1,1,0
5/31/2024,Burlington,Watson,L,1,80,FB,1,0,0
5/31/2024,Burlington,Watson,L,1,78,CH,12,1,1
5/31/2024,Burlington,Watson,L,1,86,FB,13,0,0
5/31/2024,Burlington,Watson,L,1,77,CH,10,1,0
5/31/2024,Burlington,Watson,R,2,77,SL,6,0,0
5/31/2024,Burlington,Watson,R,2,,FB,7,1,0
5/31/2024,Burlington,Watson,R,3,86,FB,5,1,0
5/31/2024,Burlington,Watson,R,3,85,FB,5,1,0
5/31/2024,Burlington,Watson,R,4,,CB,12,0,0
5/31/2024,Burlington,Watson,R,4,83,FB,2,1,0
5/31/2024,Burlington,Watson,R,5,,SL,13,1,1
5/31/2024,Burlington,Watson,R,5,78,CH,13,0,0
5/31/2024,Burlington,Watson,R,5,85,FB,13,0,0
5/31/2024,Burlington,Watson,R,5,83,FB,9,1,0
5/31/2024,Burlington,Watson,L,6,,CH,12,0,0
5/31/2024,Burlington,Watson,L,6,79,CH,13,0,0
5/31/2024,Burlington,Watson,L,6,84,FB,4,1,0
6/4/2024,High Point,Larkins,L,1,88,FB,13,0,0
6/4/2024,High Point,Larkins,L,1,87,FB,10,0,0
6/4/2024,High Point,Larkins,L,1,84,CH,5,1,0
6/4/2024,High Point,Larkins,L,1,85,FB,8,1,0
6/4/2024,High Point,Larkins,R,2,,FB,12,0,0
6/4/2024,High Point,Larkins,R,2,,CH,5,1,0
6/4/2024,High Point,Larkins,R,2,,CB,13,0,0
6/4/2024,High Point,Larkins,R,2,,CH,12,0,0
6/4/2024,High Point,Larkins,R,2,,FB,3,1,0
6/4/2024,High Point,Larkins,R,2,,SL,7,1,0
6/4/2024,High Point,Larkins,R,2,,FB,10,0,0
6/4/2024,High Point,Larkins,L,3,86,FB,5,1,0
6/4/2024,High Point,Larkins,L,3,84,FB,8,0,0
6/4/2024,High Point,Larkins,L,3,87,FB,12,0,0
6/4/2024,High Point,Larkins,L,3,83,CH,2,1,1
6/4/2024,High Point,Larkins,R,4,,FB,4,1,0
6/4/2024,High Point,Larkins,R,4,,CB,13,0,0
6/4/2024,High Point,Larkins,R,4,,FB,2,1,0
6/4/2024,High Point,Larkins,R,5,74,CB,8,0,0
6/4/2024,High Point,Larkins,R,5,,CB,12,0,0
6/4/2024,High Point,Larkins,R,5,82,CH,6,0,0
6/4/2024,High Point,Larkins,R,5,75,CB,13,0,0
6/4/2024,High Point,Larkins,R,5,74,CB,11,0,0
6/4/2024,High Point,Larkins,R,5,,FB,6,1,1
6/4/2024,High Point,Larkins,R,6,85,FB,2,1,0
6/4/2024,High Point,Larkins,R,6,,CB,12,0,0
6/4/2024,High Point,Larkins,R,6,74,CB,5,0,0
6/4/2024,High Point,Larkins,R,6,,FB,13,1,1
6/4/2024,High Point,Larkins,R,7,,FB,11,1,0
6/4/2024,High Point,Larkins,R,7,,FB,4,1,0
6/4/2024,High Point,Larkins,R,8,,FB,2,1,0
6/4/2024,High Point,Larkins,L,9,85,FB,10,0,0
6/4/2024,High Point,Larkins,L,9,86,FB,5,0,0
6/4/2024,High Point,Larkins,L,9,74,CB,10,0,0
6/4/2024,High Point,Larkins,L,9,74,SL,13,0,0
6/4/2024,High Point,Larkins,L,9,87,FB,11,0,0
6/4/2024,High Point,Larkins,L,10,81,FB,12,0,0
6/4/2024,High Point,Larkins,L,10,84,FB,4,1,1
6/4/2024,High Point,Larkins,L,10,86,FB,1,1,0
6/7/2024,Reidsville,Mruk,R,1,86,FB,13,0,0
6/7/2024,Reidsville,Mruk,R,1,86,FB,2,1,0
6/7/2024,Reidsville,Mruk,R,2,84,FB,1,1,0
6/7/2024,Reidsville,Mruk,R,2,87,FB,13,0,0
6/7/2024,Reidsville,Mruk,R,2,75,CB,6,0,0
6/7/2024,Reidsville,Mruk,R,2,74,CB,13,0,0
6/7/2024,Reidsville,Mruk,R,2,88,FB,13,0,0
6/7/2024,Reidsville,Mruk,R,2,75,CH,11,0,0
6/7/2024,Reidsville,Mruk,R,3,86,FB,1,1,0
6/7/2024,Reidsville,Mruk,R,4,70,SL,8,1,0
6/7/2024,Reidsville,Mruk,R,5,87,FB,11,0,0
6/7/2024,Reidsville,Mruk,R,5,,CH,4,1,0
6/7/2024,Reidsville,Mruk,R,6,76,CB,13,0,0
6/7/2024,Reidsville,Mruk,R,6,87,FB,13,0,0
6/7/2024,Reidsville,Mruk,R,6,,CH,4,1,0
6/7/2024,Reidsville,Mruk,R,7,83,FB,10,0,0
6/7/2024,Reidsville,Mruk,R,7,86,FB,11,0,0
6/7/2024,Reidsville,Mruk,R,7,85,FB,4,0,0
6/7/2024,Reidsville,Mruk,R,7,86,FB,3,1,0
6/7/2024,Reidsville,Mruk,R,7,88,FB,6,1,0
6/7/2024,Reidsville,Mruk,R,8,87,FB,12,0,0
6/7/2024,Reidsville,Mruk,R,8,87,FB,6,1,0
5/28/2024,Carolina,Mruk,,,85,FB,6,0,0
5/28/2024,Carolina,Mruk,,,83,FB,13,0,0
5/28/2024,Carolina,Mruk,,,,FB,13,0,0
5/28/2024,Carolina,Mruk,,,82,FB,13,0,0
5/28/2024,Carolina,Mruk,,,79,FB,8,1,0
5/28/2024,Carolina,Mruk,,,84,FB,13,0,0
5/28/2024,Carolina,Mruk,,,82,FB,5,1,0
5/28/2024,Carolina,Mruk,,,,FB,5,0,0
5/28/2024,Carolina,Mruk,,,,FB,12,0,0
5/28/2024,Carolina,Mruk,,,,FB,6,1,0
5/28/2024,Carolina,Mruk,,,69,CB,8,0,0
5/28/2024,Carolina,Mruk,,,85,FB,11,0,0
5/28/2024,Carolina,Mruk,,,,FB,1,1,0
5/28/2024,Carolina,Mruk,,,,SL,13,0,0
5/28/2024,Carolina,Mruk,,,,CB,9,0,0
5/28/2024,Carolina,Mruk,,,,CB,9,0,0
5/28/2024,Carolina,Mruk,,,,FB,9,1,1
5/28/2024,Carolina,Mruk,,,85,FB,12,0,0
5/28/2024,Carolina,Mruk,,,84,FB,13,0,0
5/28/2024,Carolina,Mruk,,,82,FB,13,0,0
5/28/2024,Carolina,Mruk,,,85,FB,13,0,0
5/28/2024,Carolina,Mruk,,,80,FB,13,0,0
5/28/2024,Carolina,Mruk,,,85,FB,6,0,0
5/28/2024,Carolina,Mruk,,,80,FB,9,0,0
5/28/2024,Carolina,Mruk,,,67,SL,12,1,1
5/28/2024,Carolina,Mruk,,,69,SL,11,0,0
5/28/2024,Carolina,Mruk,,,,FB,6,1,1
5/28/2024,Carolina,Mruk,,,83,FB,6,1,0
5/28/2024,Carolina,Mruk,,,79,FB,3,1,0
5/28/2024,Carolina,Mruk,,,,CH,2,1,0
5/28/2024,Carolina,Mruk,,,,SL,13,0,0
5/28/2024,Carolina,Mruk,,,81,FB,13,0,0
5/28/2024,Carolina,Mruk,,,83,FB,11,0,0
5/28/2024,Carolina,Mruk,,,84,FB,5,0,0
5/28/2024,Carolina,Mruk,,,84,FB,9,1,0
5/28/2024,Carolina,Mruk,,,85,FB,12,0,0
5/28/2024,Carolina,Mruk,,,77,SL,4,0,0
5/28/2024,Carolina,Mruk,,,85,FB,5,0,0
5/28/2024,Carolina,Mruk,,,,FB,12,0,0
5/28/2024,Carolina,Mruk,,,83,FB,8,1,0
5/28/2024,Carolina,Mruk,,,82,FB,4,1,0
5/30/2024,Danville,Horton,R,1,79,FB,12,0,0
5/30/2024,Danville,Horton,R,1,75,FB,10,0,0
5/30/2024,Danville,Horton,R,1,75,FB,4,0,0
5/30/2024,Danville,Horton,R,1,,FB,13,0,0
5/30/2024,Danville,Horton,R,1,,FB,10,0,0
5/30/2024,Danville,Horton,R,2,78,FB,5,1,0
5/30/2024,Danville,Horton,L,3,80,FB,4,0,0
5/30/2024,Danville,Horton,L,3,82,FB,10,0,0
5/30/2024,Danville,Horton,L,3,77,FB,1,1,0
5/30/2024,Danville,Horton,L,3,81,FB,12,0,0
5/30/2024,Danville,Horton,L,3,81,FB,12,0,0
5/30/2024,Danville,Horton,L,3,80,FB,5,1,0
5/30/2024,Danville,Horton,L,3,58,CB,8,1,0
5/30/2024,Danville,Horton,L,3,81,FB,7,1,0
5/30/2024,Danville,Horton,L,3,,FB,2,1,0
5/30/2024,Danville,Horton,R,4,80,FB,4,0,0
5/30/2024,Danville,Horton,R,4,79,FB,4,1,0
5/30/2024,Danville,Horton,R,4,,FB,13,1,0
5/30/2024,Danville,Horton,R,4,,CH,10,0,0
5/30/2024,Danville,Horton,R,4,58,CB,10,0,0
5/30/2024,Danville,Horton,R,4,,FB,12,1,1
5/30/2024,Danville,Horton,R,5,78,FB,5,0,0
5/30/2024,Danville,Horton,R,5,84,FB,10,0,0
5/30/2024,Danville,Horton,R,5,81,FB,7,1,0
5/30/2024,Danville,Horton,R,5,80,FB,13,0,0
5/30/2024,Danville,Horton,R,5,77,FB,5,1,1
5/30/2024,Danville,Horton,R,6,56,CB,10,0,0
5/30/2024,Danville,Horton,R,6,80,FB,1,1,0
5/30/2024,Danville,Horton,R,6,,FB,4,0,0
5/30/2024,Danville,Horton,R,6,81,FB,8,1,0
5/30/2024,Danville,Horton,R,7,,FB,12,0,0
5/30/2024,Danville,Horton,R,7,79,FB,13,0,0
5/30/2024,Danville,Horton,R,7,75,FB,10,0,0
5/30/2024,Danville,Horton,R,7,79,FB,10,0,0
6/11/2024,Clayton,Larkins,R,1,88,FB,13,0,0
6/11/2024,Clayton,Larkins,R,1,89,FB,10,1,0
6/11/2024,Clayton,Larkins,R,2,76,SL,12,0,0
6/11/2024,Clayton,Larkins,R,2,,FB,5,1,0
6/11/2024,Clayton,Larkins,R,3,89,FB,13,0,0
6/11/2024,Clayton,Larkins,R,3,89,FB,11,0,0
6/11/2024,Clayton,Larkins,R,3,87,FB,8,1,1
6/11/2024,Clayton,Larkins,R,3,87,FB,13,1,1
6/11/2024,Clayton,Larkins,R,3,86,FB,13,0,0
6/11/2024,Clayton,Larkins,R,3,88,FB,2,1,0
6/11/2024,Clayton,Larkins,R,3,73,CB,7,0,0
6/11/2024,Clayton,Larkins,L,4,86,FB,13,0,0
6/11/2024,Clayton,Larkins,L,4,83,CH,10,0,0
6/11/2024,Clayton,Larkins,L,4,76,SL,12,0,0
6/11/2024,Clayton,Larkins,L,4,86,FB,6,0,0
6/11/2024,Clayton,Larkins,L,4,85,FB,4,0,0
6/11/2024,Clayton,Larkins,L,4,84,CH,5,1,0
6/11/2024,Clayton,Larkins,R,5,78,CH,12,0,0
6/11/2024,Clayton,Larkins,R,5,87,FB,8,1,0
6/11/2024,Clayton,Larkins,R,5,85,FB,2,1,1
6/11/2024,Clayton,Larkins,R,5,85,FB,13,0,0
6/11/2024,Clayton,Larkins,R,5,77,CB,1,0,0
6/11/2024,Clayton,Larkins,L,6,77,CB,12,0,0
6/11/2024,Clayton,Larkins,L,6,87,FB,8,0,0
6/11/2024,Clayton,Larkins,L,6,87,FB,9,1,1
6/11/2024,Clayton,Larkins,L,6,77,CB,12,0,0
6/11/2024,Clayton,Larkins,L,6,85,FB,10,0,0
6/11/2024,Clayton,Larkins,L,6,75,CB,12,0,0
6/11/2024,Clayton,Larkins,R,7,76,CB,4,1,0
6/11/2024,Clayton,Larkins,R,7,81,CH,13,0,0
6/11/2024,Clayton,Larkins,R,7,88,FB,3,1,0
6/11/2024,Clayton,Larkins,R,8,86,FB,6,1,0
6/11/2024,Clayton,Larkins,L,9,86,FB,7,1,0
6/11/2024,Clayton,Larkins,R,10,74,CB,12,0,0
6/11/2024,Clayton,Larkins,R,10,,FB,13,0,0
6/11/2024,Clayton,Larkins,R,10,86,FB,6,1,0
6/11/2024,Clayton,Larkins,R,11,75,CB,10,0,0
6/11/2024,Clayton,Larkins,R,11,75,CB,10,0,0
6/11/2024,Clayton,Larkins,R,11,85,FB,13,0,0
6/11/2024,Clayton,Larkins,R,11,86,FB,13,0,0
6/11/2024,Clayton,Larkins,R,12,76,CB,1,0,0
6/11/2024,Clayton,Larkins,R,12,77,SL,10,0,0
6/11/2024,Clayton,Larkins,R,12,86,FB,1,1,0
6/11/2024,Clayton,Larkins,R,12,89,FB,1,1,0
6/11/2024,Clayton,Larkins,R,12,83,CH,4,1,0
6/11/2024,Clayton,Johnson,L,1,62,CB,10,0,0
6/11/2024,Clayton,Johnson,L,1,,FB,4,1,0
6/11/2024,Clayton,Johnson,R,2,66,SL,13,0,0
6/11/2024,Clayton,Johnson,R,2,78,FB,5,1,0
6/11/2024,Clayton,Johnson,R,3,60,CB,11,0,0
6/11/2024,Clayton,Johnson,R,3,80,FB,12,0,0
6/11/2024,Clayton,Johnson,R,3,77,FB,10,0,0
6/11/2024,Clayton,Johnson,R,3,68,SL,12,1,1
6/11/2024,Clayton,Johnson,R,3,70,SL,13,0,0
6/11/2024,Clayton,Johnson,R,3,81,FB,13,0,0
6/11/2024,Clayton,Johnson,R,4,68,SL,13,0,0
6/11/2024,Clayton,Johnson,R,4,80,FB,13,0,0
6/11/2024,Clayton,Johnson,R,4,79,FB,13,0,0
6/11/2024,Clayton,Johnson,R,4,79,FB,2,0,0
6/11/2024,Clayton,Johnson,R,4,68,SL,6,1,0
6/11/2024,Clayton,Johnson,R,4,,CH,13,0,0
6/11/2024,Clayton,Johnson,R,5,69,CB,13,0,0
6/11/2024,Clayton,Johnson,R,5,81,FB,12,0,0
6/11/2024,Clayton,Johnson,R,5,77,FB,3,1,0
6/11/2024,Clayton,Johnson,R,5,69,CB,13,0,0
6/11/2024,Clayton,Johnson,R,5,79,FB,7,1,0
6/11/2024,Clayton,Johnson,R,5,79,FB,12,0,0
6/11/2024,Clayton,Johnson,L,6,81,FB,4,1,1
6/11/2024,Clayton,Johnson,L,6,80,FB,12,0,0
6/11/2024,Clayton,Johnson,L,6,69,CB,13,0,0
6/11/2024,Clayton,Johnson,L,6,78,FB,8,1,0
6/11/2024,Clayton,Johnson,R,7,68,CB,11,0,0
6/11/2024,Clayton,Johnson,R,7,80,FB,6,1,1
6/11/2024,Clayton,Johnson,R,7,80,FB,5,1,0
6/11/2024,Clayton,Brown,R,1,,FB,12,1,0
6/11/2024,Clayton,Brown,R,1,75,SL,13,0,0
6/11/2024,Clayton,Brown,R,1,75,SL,4,1,0
6/11/2024,Clayton,Brown,L,2,81,FB,3,1,0
6/11/2024,Clayton,Brown,L,2,83,FB,12,0,0
6/11/2024,Clayton,Brown,L,2,79,FB,10,0,0
6/11/2024,Clayton,Brown,L,2,84,FB,1,1,0
6/11/2024,Clayton,Brown,R,3,78,FB,13,0,0
6/11/2024,Clayton,Brown,R,3,85,FB,2,1,1
6/11/2024,Clayton,Brown,R,3,77,CH,7,0,0
6/11/2024,Clayton,Brown,R,3,77,SL,13,0,0
6/11/2024,Clayton,Brown,R,3,84,FB,4,1,1
6/11/2024,Clayton,Brown,L,4,78,CH,8,0,0
6/11/2024,Clayton,Brown,L,4,84,FB,5,1,0
6/11/2024,Clayton,Brown,R,5,76,SL,6,1,0
6/11/2024,Clayton,Brown,R,5,83,FB,13,0,0
6/11/2024,Clayton,Brown,R,5,77,SL,11,0,0
6/11/2024,Clayton,Brown,R,5,77,CH,13,0,0
6/11/2024,Clayton,Brown,R,5,83,FB,7,0,0
6/11/2024,Clayton,Brown,R,5,80,FB,9,1,0
6/11/2024,Clayton,Brown,R,5,77,CH,10,0,0
6/11/2024,Clayton,Brown,R,6,78,CH,13,0,0
6/11/2024,Clayton,Brown,R,6,83,FB,2,1,0
6/11/2024,Clayton,Brown,L,7,84,FB,12,0,0
6/11/2024,Clayton,Brown,L,7,85,FB,4,1,0
6/11/2024,Clayton,Brown,L,7,79,CH,8,0,0
6/11/2024,Clayton,Brown,L,7,78,CH,8,1,0
6/11/2024,Clayton,Brown,L,7,79,SL,4,0,0
6/11/2024,Clayton,Brown,R,8,74,CH,13,0,0
6/11/2024,Clayton,Brown,R,8,82,FB,6,1,1
6/11/2024,Clayton,Brown,R,8,79,SL,13,0,0
6/11/2024,Clayton,Brown,R,8,77,CH,9,1,1
6/11/2024,Clayton,Brown,R,8,83,FB,11,0,0
6/11/2024,Clayton,Brown,R,8,82,FB,13,0,0
6/11/2024,Clayton,Brown,R,9,77,SL,10,0,0
6/11/2024,Clayton,Brown,R,9,77,SL,6,0,0
6/11/2024,Clayton,Brown,R,9,77,CH,6,1,1
6/11/2024,Clayton,Brown,R,9,79,SL,13,0,0
6/11/2024,Clayton,Brown,R,9,74,CH,1,1,0
6/11/2024,Clayton,Brown,R,10,83,FB,13,0,0
6/11/2024,Clayton,Brown,R,10,78,FB,5,1,0
6/11/2024,Clayton,Brown,R,10,79,SL,13,1,1
6/11/2024,Clayton,Brown,R,10,77,SL,11,1,1
6/11/2024,Clayton,McCray,R,1,76,SL,12,0,0
6/11/2024,Clayton,McCray,R,1,74,SL,10,0,0
6/11/2024,Clayton,McCray,R,2,75,CH,12,0,0
6/11/2024,Clayton,McCray,R,2,77,FB,3,1,0
6/11/2024,Clayton,McCray,L,3,82,FB,12,0,0
6/11/2024,Clayton,McCray,L,3,79,FB,5,0,0
6/11/2024,Clayton,McCray,L,3,77,FB,8,1,0
6/11/2024,Clayton,McCray,L,3,75,CH,12,0,0
6/11/2024,Clayton,McCray,L,3,83,FB,4,1,0
6/11/2024,Clayton,McCray,R,4,,SL,13,0,0
6/11/2024,Clayton,McCray,R,4,,FB,13,0,0
6/11/2024,Clayton,McCray,R,4,79,FB,8,1,1
6/11/2024,Clayton,McCray,R,4,,CH,7,0,0
6/11/2024,Clayton,McCray,R,4,,SL,13,0,0
6/11/2024,Clayton,McCray,R,4,79,FB,11,0,0
6/11/2024,Clayton,McCray,L,5,81,FB,10,0,0
6/11/2024,Clayton,McCray,L,5,84,FB,4,1,0
6/11/2024,Clayton,McCray,R,6,69,CB,6,0,0
6/11/2024,Clayton,McCray,R,6,,CH,4,0,0
6/11/2024,Clayton,McCray,R,6,,FB,9,1,0
6/11/2024,Clayton,McCray,R,6,72,SL,3,1,0
6/11/2024,Clayton,McCray,R,6,80,FB,11,0,0
6/11/2024,Clayton,McCray,R,6,72,SL,9,1,0
6/11/2024,Clayton,McCray,R,6,,FB,12,0,0
6/11/2024,Clayton,McCray,R,6,74,CH,5,1,0
6/11/2024,Clayton,McCray,R,7,71,CB,13,0,0
6/11/2024,Clayton,McCray,R,7,80,FB,6,0,0
6/11/2024,Clayton,McCray,R,7,,FB,8,1,0
6/11/2024,Clayton,McCray,L,8,81,FB,12,0,0
6/11/2024,Clayton,McCray,L,8,80,FB,11,0,0
6/11/2024,Clayton,McCray,L,8,80,FB,2,1,0
6/11/2024,Clayton,McCray,L,8,81,FB,8,1,1
6/11/2024,Clayton,McCray,L,8,75,CH,13,0,0
6/11/2024,Clayton,McCray,L,8,82,FB,11,1,0
6/11/2024,Clayton,McCray,L,8,74,SL,12,0,0
6/11/2024,Clayton,McCray,R,9,,SL,4,0,0
6/11/2024,Clayton,McCray,R,9,74,CH,1,1,0
6/11/2024,Clayton,McCray,R,9,83,FB,2,1,0
6/11/2024,Clayton,McCray,R,10,75,SL,6,0,0
6/11/2024,Clayton,McCray,R,10,,CH,7,0,0
6/11/2024,Clayton,McCray,R,10,76,CH,10,0,0
6/11/2024,Clayton,McCray,R,10,83,FB,13,0,0
6/11/2024,Clayton,McCray,R,10,,CB,13,0,0
6/11/2024,Clayton,McCray,R,10,77,SL,10,1,0
6/11/2024,Clayton,McCray,R,10,72,CB,6,1,0
6/11/2024,Clayton,Hanley,L,1,74,CB,12,0,0
6/11/2024,Clayton,Hanley,L,1,81,FB,12,0,0
6/11/2024,Clayton,Hanley,L,1,78,FB,4,0,0
6/11/2024,Clayton,Hanley,L,1,81,FB,10,0,0
6/11/2024,Clayton,Hanley,L,1,80,FB,12,0,0
6/11/2024,Clayton,Hanley,R,2,80,FB,13,0,0
6/11/2024,Clayton,Hanley,R,2,78,FB,7,0,0
6/11/2024,Clayton,Hanley,R,2,70,CH,13,1,1
6/11/2024,Clayton,Hanley,R,2,80,FB,1,1,0
6/11/2024,Clayton,Hanley,R,2,79,FB,11,1,0
6/11/2024,Clayton,Hanley,R,2,68,CB,9,1,1
6/11/2024,Clayton,Hanley,L,3,78,FB,12,0,0
6/11/2024,Clayton,Hanley,L,3,74,CH,5,0,0
6/11/2024,Clayton,Hanley,L,3,69,CH,13,0,0
6/11/2024,Clayton,Hanley,L,3,81,FB,4,0,0
6/11/2024,Clayton,Hanley,L,3,81,FB,12,0,0
6/11/2024,Clayton,Hanley,L,3,72,CB,12,1,1
6/11/2024,Clayton,Hanley,R,4,68,CH,6,1,1
6/11/2024,Clayton,Hanley,R,4,81,FB,8,1,0
6/11/2024,Clayton,Hanley,R,4,78,FB,5,1,0
6/11/2024,Clayton,Hanley,R,5,,FB,2,1,0
6/11/2024,Clayton,Hanley,L,6,72,CH,13,1,1
6/11/2024,Clayton,Hanley,L,6,68,CH,8,1,0
6/11/2024,Clayton,Hanley,L,6,69,CB,7,1,0
6/15/2024,Burlington,Elliott,R,1,63,CB,6,1,0
6/15/2024,Burlington,Elliott,L,2,75,CH,10,0,0
6/15/2024,Burlington,Elliott,L,2,79,CH,10,0,0
6/15/2024,Burlington,Elliott,L,2,87,FB,10,0,0
6/15/2024,Burlington,Elliott,L,2,84,FB,3,0,0
6/15/2024,Burlington,Elliott,L,2,83,FB,4,1,0
